paper_no,first_author_surname,pub_year,order,family,genus,species,genus_timetree,species_timetree,location,population,data_year,egg_design,source_page,source,trait_cat,trait,simp_trait,units,egg_embryo_hatchling,age,sex,other_factors,const_fluct,T,T_fluc,water_potential,mean,error,N,error_type,data_style,comment_code,comm_text
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,females,NA,Const,28,0,NA,0,NA,27,P,raw,,
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,females,NA,Const,28.5,0,NA,0,NA,35,P,raw,,
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,females,NA,Const,29,0,NA,0,NA,32,P,raw,,
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,females,NA,Const,29.5,0,NA,0,NA,22,P,raw,,
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,females,NA,Const,30,0,NA,0,NA,46,P,raw,,
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,females,NA,Const,30.5,0,NA,0,NA,17,P,raw,,
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,females,NA,Const,31,0,NA,0,NA,51,P,raw,,
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,mixed,NA,Const,31.5,0,NA,0.22,NA,9,P,raw,,
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,mixed,NA,Const,32,0,NA,0.59,NA,32,P,raw,,
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,males,NA,Const,32.5,0,NA,1,NA,8,P,raw,,
1603,Lang,1989,Crocodilia,Crocodylidae,Crocodylus,palustris,Crocodylus,palustris," 12o50'N, 80o10'E, Madras Crocodile Bank",NA,1984_1987,split_pseudo,951,Table A,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,mixed,NA,Const,33,0,NA,0.31,NA,29,P,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2013,other,2409,Table 2,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,23.2,23,-200,69.67,6.94,9,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2013,other,2409,Table 2,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,23.2,23,-200,0.38,0.06,9,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2013,other,2409,Table 2,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Fluct,23.2,23,-200,25.08,1.02,9,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2013,other,2409,Table 2,Morphology,Tail length,Tail length,mm,Hatchling,0,mixed,NA,Fluct,23.2,23,-200,18.85,3.16,9,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2013,other,2409,Table 2,Morphology,Total length,Total length,mm,Hatchling,0,mixed,NA,Fluct,23.2,23,-200,43.95,3.5,9,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2013,other,2409,Table 2,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,27,23,-200,93.58,6.46,12,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2013,other,2409,Table 2,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,27,23,-200,0.44,0.05,12,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2013,other,2409,Table 2,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Fluct,27,23,-200,26.75,1.39,12,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2013,other,2409,Table 2,Morphology,Tail length,Tail length,mm,Hatchling,0,mixed,NA,Fluct,27,23,-200,20.7,2.25,12,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2013,other,2409,Table 2,Morphology,Total length,Total length,mm,Hatchling,0,mixed,NA,Fluct,27,23,-200,47.45,3.44,12,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2409,Table 2,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,23.2,23,-200,70.57,4.26,28,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2409,Table 2,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,23.2,23,-200,0.32,0.06,28,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2409,Table 2,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Fluct,23.2,23,-200,23.05,1.31,28,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2409,Table 2,Morphology,Tail length,Tail length,mm,Hatchling,0,mixed,NA,Fluct,23.2,23,-200,19.51,1.15,28,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2409,Table 2,Morphology,Total length,Total length,mm,Hatchling,0,mixed,NA,Fluct,23.2,23,-200,42.56,1.64,28,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2409,Table 2,Incubation,Incubation duration,Incubation duration,days,Hatchling,0,mixed,NA,Fluct,27,23,-200,98.03,7.4,37,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2409,Table 2,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Fluct,27,23,-200,0.44,0.05,37,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2409,Table 2,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Fluct,27,23,-200,25.04,0.87,37,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2409,Table 2,Morphology,Tail length,Tail length,mm,Hatchling,0,mixed,NA,Fluct,27,23,-200,21.22,0.86,37,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2409,Table 2,Morphology,Total length,Total length,mm,Hatchling,0,mixed,NA,Fluct,27,23,-200,46.26,1.39,37,SD,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2410,Text,Survival,Monthly survival rate,Survival,Prop survived,Hatchling,NA,mixed,NA,Fluct,23.2,23,-200,0.99,0.02,12,CI,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2014,other,2410,Text,Survival,Monthly survival rate,Survival,Prop survived,Hatchling,NA,mixed,NA,Fluct,27,23,-200,0.63,0.47,9,CI,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2015,other,2410,Text,Survival,Monthly survival rate,Survival,Prop survived,Hatchling,NA,mixed,NA,Fluct,23.2,23,-200,0.93,0.29,37,CI,raw,,
1666,Dayananda,2016,Squamata,Gekkonidae,Oedura,lesueurii,Amalosia,lesueurii,"Morton National Park and Dharawal National Park, Australia",NA,2015,other,2410,Text,Survival,Monthly survival rate,Survival,Prop survived,Hatchling,NA,mixed,NA,Fluct,27,23,-200,0.75,0.37,28,CI,raw,,
1669,Gallego-Garcia,2016,Testudines,Podocnemididae,Podocnemis,lewyana,Podocnemis,lewyana,"Magdalean River, Columbia",NA,"2006, 2007, 2009",split_pseudo,258,Table 1,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,males,NA,Const,32,0,NA,1,NA,26,P,raw,,
1669,Gallego-Garcia,2016,Testudines,Podocnemididae,Podocnemis,lewyana,Podocnemis,lewyana,"Magdalean River, Columbia",NA,"2006, 2007, 2010",split_pseudo,258,Table 1,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,mixed,NA,Const,33.3,0,NA,0.41,NA,54,P,raw,,
1669,Gallego-Garcia,2016,Testudines,Podocnemididae,Podocnemis,lewyana,Podocnemis,lewyana,"Magdalean River, Columbia",NA,"2006, 2007, 2011",split_pseudo,258,Table 1,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,females,NA,Const,34.7,0,NA,0,NA,7,P,raw,,
1669,Gallego-Garcia,2016,Testudines,Podocnemididae,Podocnemis,lewyana,Podocnemis,lewyana,"Sinu River, Columbia",NA,"2,012",split_pseudo,258,Table 1,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,males,NA,Const,32,0,NA,1,NA,36,P,raw,,
1669,Gallego-Garcia,2016,Testudines,Podocnemididae,Podocnemis,lewyana,Podocnemis,lewyana,"Sinu River, Columbia",NA,2012,split_pseudo,258,Table 1,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,mixed,NA,Const,33.3,0,NA,0.26,NA,41,P,raw,,
1669,Gallego-Garcia,2016,Testudines,Podocnemididae,Podocnemis,lewyana,Podocnemis,lewyana,"Sinu River, Columbia",NA,2012,split_pseudo,258,Table 1,Sex,Sex ratio,Sex ratio,Prop male,Hatchling,0,mixed,NA,Const,34.7,0,NA,0.2,NA,25,P,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Survival,Survival,Survival,Prop survived,Embryo,0,mixed,NA,Irreg,20.39,3.38,-150,0.647,NA,17,P,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Survival,Survival,Survival,Prop survived,Embryo,0,mixed,NA,Irreg,21.47,5.35,-150,0.867,NA,15,P,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Survival,Survival,Survival,Prop survived,Embryo,0,mixed,NA,Irreg,25.69,2.99,-150,0.778,NA,18,P,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Survival,Survival,Survival,Prop survived,Embryo,0,mixed,NA,Irreg,26.92,4.29,-150,0.636,NA,22,P,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Incubation,Incubation duration,Incubation duration,days,Embryo,0,mixed,NA,Irreg,20.39,3.38,-150,76.18,1.03,11,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Incubation,Incubation duration,Incubation duration,days,Embryo,0,mixed,NA,Irreg,21.47,5.35,-150,61,0.95,13,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Incubation,Incubation duration,Incubation duration,days,Embryo,0,mixed,NA,Irreg,25.69,2.99,-150,37.21,0.92,14,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Incubation,Incubation duration,Incubation duration,days,Embryo,0,mixed,NA,Irreg,26.92,4.29,-150,31.57,0.92,14,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Irreg,20.39,3.38,-150,17.84,0.19,11,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Irreg,21.47,5.35,-150,18.27,0.17,13,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Irreg,25.69,2.99,-150,18.53,0.17,14,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Irreg,26.92,4.29,-150,18.17,0.17,14,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Irreg,20.39,3.38,-150,0.15,0.01,11,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Irreg,21.47,5.35,-150,0.18,0.0078,13,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Irreg,25.69,2.99,-150,0.18,0.0071,14,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Mass,Mass,g,Hatchling,0,mixed,NA,Irreg,26.92,4.29,-150,0.17,0.0016,14,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Tail length,Tail length,mm,Hatchling,0,mixed,NA,Irreg,20.39,3.38,-150,28.14,0.84,11,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Tail length,Tail length,mm,Hatchling,0,mixed,NA,Irreg,21.47,5.35,-150,30.22,0.72,13,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Tail length,Tail length,mm,Hatchling,0,mixed,NA,Irreg,25.69,2.99,-150,30.71,0.71,14,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Morphology,Tail length,Tail length,mm,Hatchling,0,mixed,NA,Irreg,26.92,4.29,-150,30.92,0.71,14,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Development,Growth rate,Growth rate,g/day,Hatchling,7,mixed,NA,Irreg,20.39,3.38,-150,-0.0002,0.00014,6,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Development,Growth rate,Growth rate,g/day,Hatchling,7,mixed,NA,Irreg,21.47,5.35,-150,0.00009,0.00015,11,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Development,Growth rate,Growth rate,g/day,Hatchling,7,mixed,NA,Irreg,25.69,2.99,-150,0.000097,0.000071,13,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Development,Growth rate,Growth rate,g/day,Hatchling,7,mixed,NA,Irreg,26.92,4.29,-150,-0.00005,0.00013,13,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Development,Growth rate,Growth rate,g/day,Hatchling,21,mixed,NA,Irreg,20.39,3.38,-150,0.00012,0.00011,5,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Development,Growth rate,Growth rate,g/day,Hatchling,21,mixed,NA,Irreg,21.47,5.35,-150,0.00015,0.00017,10,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Development,Growth rate,Growth rate,g/day,Hatchling,21,mixed,NA,Irreg,25.69,2.99,-150,-0.00007,0.00012,10,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Development,Growth rate,Growth rate,g/day,Hatchling,21,mixed,NA,Irreg,26.92,4.29,-150,-0.000024,0.00017,11,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Sprint speed,Sprint speed,m/s,Hatchling,7,mixed,NA,Irreg,20.39,3.38,-150,0.46,0.25,6,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Sprint speed,Sprint speed,m/s,Hatchling,7,mixed,NA,Irreg,21.47,5.35,-150,0.27,0.18,11,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Sprint speed,Sprint speed,m/s,Hatchling,7,mixed,NA,Irreg,25.69,2.99,-150,0.83,0.16,13,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Sprint speed,Sprint speed,m/s,Hatchling,7,mixed,NA,Irreg,26.92,4.29,-150,0.81,0.16,13,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Sprint speed,Sprint speed,m/s,Hatchling,21,mixed,NA,Irreg,20.39,3.38,-150,0.2312,0.079,5,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Sprint speed,Sprint speed,m/s,Hatchling,21,mixed,NA,Irreg,21.47,5.35,-150,0.3395,0.059,10,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Sprint speed,Sprint speed,m/s,Hatchling,21,mixed,NA,Irreg,25.69,2.99,-150,0.4044,0.057,10,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Sprint speed,Sprint speed,m/s,Hatchling,21,mixed,NA,Irreg,26.92,4.29,-150,0.3547,0.054,11,SE,adj,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Survival,Survival,Survival,Prop survived,Hatchling,21,mixed,NA,Irreg,20.39,3.38,-150,0.4545,NA,11,P,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Survival,Survival,Survival,Prop survived,Hatchling,21,mixed,NA,Irreg,21.47,5.35,-150,0.5833,NA,12,P,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Survival,Survival,Survival,Prop survived,Hatchling,21,mixed,NA,Irreg,25.69,2.99,-150,0.7857,NA,14,P,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Survival,Survival,Survival,Prop survived,Hatchling,21,mixed,NA,Irreg,26.92,4.29,-150,0.7143,NA,14,P,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Number of stops,Number of stops,Count,Hatchling,7,mixed,NA,Irreg,20.39,3.38,-150,8.16,0.94,6,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Number of stops,Number of stops,Count,Hatchling,7,mixed,NA,Irreg,21.47,5.35,-150,4.97,0.68,11,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Number of stops,Number of stops,Count,Hatchling,7,mixed,NA,Irreg,25.69,2.99,-150,3.55,0.63,13,SE,raw,,
1670,Pearson,2016,Squamata,Dactyloidae,Anolis,sagrei,Anolis,sagrei,"Palm Coast, Florida, USA",NA,2012,other,author,Raw data,Performance,Number of stops,Number of stops,Count,Hatchling,7,mixed,NA,Irreg,26.92,4.29,-150,3.79,0.64,13,SE,raw,,
1673,Monasterio,2016,Squamata,Lacertidae,Iberolacerta,cyreni,Iberolacerta,cyreni,Iberian Sistema Central,GuadarramaLow,2012,other,834,Table 2,Survival,Hatching success,Hatching success,Prop survived,Hatchling,0,mixed,NA,Const,22,0,-200,0.55,NA,22,P,raw,,
1673,Monasterio,2016,Squamata,Lacertidae,Iberolacerta,cyreni,Iberolacerta,cyreni,Iberian Sistema Central,GuadarramaLow,2012,other,834,Table 2,Survival,Hatching success,Hatching success,Prop survived,Hatchling,0,mixed,NA,Const,26,0,-200,0.68,NA,22,P,raw,,
1673,Monasterio,2016,Squamata,Lacertidae,Iberolacerta,cyreni,Iberolacerta,cyreni,Iberian Sistema Central,GuadarramaLow,2012,other,834,Table 2,Survival,Hatching success,Hatching success,Prop survived,Hatchling,0,mixed,NA,Const,30,0,-200,0.62,NA,21,P,raw,,
1673,Monasterio,2016,Squamata,Lacertidae,Iberolacerta,cyreni,Iberolacerta,cyreni,Iberian Sistema Central,GuadarramaLow,2012,other,834,Table 2,Survival,Survival,Survival,Prop survived,Hatchling,21,mixed,NA,Const,22,0,-200,0.91,NA,11,P,raw,,
1673,Monasterio,2016,Squamata,Lacertidae,Iberolacerta,cyreni,Iberolacerta,cyreni,Iberian Sistema Central,GuadarramaLow,2012,other,834,Table 2,Survival,Survival,Survival,Prop survived,Hatchling,21,mixed,NA,Const,26,0,-200,0.67,NA,15,P,raw,,
1673,Monasterio,2016,Squamata,Lacertidae,Iberolacerta,cyreni,Iberolacerta,cyreni,Iberian Sistema Central,GuadarramaLow,2012,other,834,Table 2,Survival,Survival,Survival,Prop survived,Hatchling,21,mixed,NA,Const,30,0,-200,0.77,NA,13,P,raw,,
1673,Monasterio,2016,Squamata,Lacertidae,Iberolacerta,cyreni,Iberolacerta,cyreni,Iberian Sistema Central,GuadarramaLow,2012,other,835,Table 3,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Const,22,0,-200,30.41,0.33,12,SE,raw,,
1673,Monasterio,2016,Squamata,Lacertidae,Iberolacerta,cyreni,Iberolacerta,cyreni,Iberian Sistema Central,GuadarramaLow,2012,other,835,Table 3,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Const,26,0,-200,29.7,0.3,15,SE,raw,,
1673,Monasterio,2016,Squamata,Lacertidae,Iberolacerta,cyreni,Iberolacerta,cyreni,Iberian Sistema Central,GuadarramaLow,2012,other,835,Table 3,Morphology,Snout-vent length,Snout-vent length,mm,Hatchling,0,mixed,NA,Const,30,0,-200,29.15,0.32,13,SE,raw,,
